,Time,Reward,Deadline,Episode
1565,5,-3.0,15,77
1566,6,-1.0,14,77
1567,7,-1.5,13,77
1568,8,-1.5,12,77
1569,9,-2.0,11,77
1570,10,0.0,10,77
1571,11,2.0,9,77
1572,12,1.5,8,77
1573,13,1.5,7,77
1574,14,1.0,6,77
1575,15,3.0,5,77
1576,16,2.5,4,77
1577,17,1.5,3,77
1578,18,1.0,2,77
1579,19,3.0,1,77
1580,20,2.5,0,77
1581,0,-0.5,40,78
1582,1,-1.0,39,78
1583,2,-1.0,38,78
1584,3,1.0,37,78
1585,4,0.5,36,78
1586,5,0.0,35,78
1587,6,9.5,34,78
1588,0,-0.5,40,79
1589,1,1.5,39,79
1590,2,1.0,38,79
1591,3,3.0,37,79
1592,4,2.5,36,79
1593,5,4.5,35,79
1594,6,4.0,34,79
1595,7,3.0,33,79
1596,8,5.0,32,79
1597,9,4.5,31,79
1598,10,4.0,30,79
1599,11,4.0,29,79
1600,12,6.0,28,79
1601,13,8.0,27,79
1602,14,10.0,26,79
1603,15,9.5,25,79
1604,16,9.0,24,79
1605,17,8.5,23,79
1606,18,10.5,22,79
1607,19,12.5,21,79
1608,20,14.5,20,79
1609,21,26.5,19,79
1610,0,2.0,30,80
1611,1,4.0,29,80
1612,2,4.0,28,80
1613,3,6.0,27,80
1614,4,6.0,26,80
1615,5,5.5,25,80
1616,6,7.5,24,80
1617,7,9.5,23,80
1618,8,11.5,22,80
1619,9,13.5,21,80
1620,10,15.5,20,80
1621,11,27.5,19,80
1622,0,-0.5,25,81
1623,1,-1.0,24,81
1624,2,1.0,23,81
1625,3,3.0,22,81
1626,4,5.0,21,81
1627,5,4.5,20,81
1628,6,6.5,19,81
1629,7,6.0,18,81
1630,8,6.0,17,81
1631,9,8.0,16,81
1632,10,7.5,15,81
1633,11,7.0,14,81
1634,12,9.0,13,81
1635,13,11.0,12,81
1636,14,13.0,11,81
1637,15,12.5,10,81
1638,16,14.5,9,81
1639,17,16.5,8,81
1640,18,18.5,7,81
1641,19,18.0,6,81
1642,20,20.0,5,81
1643,21,22.0,4,81
1644,22,24.0,3,81
1645,23,36.0,2,81
1646,0,2.0,20,82
1647,1,1.5,19,82
1648,2,3.5,18,82
1649,3,3.0,17,82
1650,4,5.0,16,82
1651,5,4.5,15,82
1652,6,4.0,14,82
1653,7,6.0,13,82
1654,8,8.0,12,82
1655,9,7.5,11,82
1656,10,7.0,10,82
1657,11,9.0,9,82
1658,12,11.0,8,82
1659,13,23.0,7,82
1660,0,2.0,25,83
1661,1,4.0,24,83
1662,2,6.0,23,83
1663,3,5.5,22,83
1664,4,7.5,21,83
1665,5,7.5,20,83
1666,6,9.5,19,83
1667,7,8.5,18,83
1668,8,10.5,17,83
1669,9,10.0,16,83
1670,10,12.0,15,83
1671,11,11.5,14,83
1672,12,13.5,13,83
1673,13,15.5,12,83
1674,14,17.5,11,83
1675,15,17.0,10,83
1676,16,19.0,9,83
1677,17,18.5,8,83
1678,18,18.0,7,83
1679,19,20.0,6,83
1680,20,22.0,5,83
1681,21,21.5,4,83
1682,22,23.5,3,83
1683,23,23.0,2,83
1684,24,22.5,1,83
1685,25,24.5,0,83
1686,0,2.0,25,84
1687,1,4.0,24,84
1688,2,6.0,23,84
1689,3,5.5,22,84
1690,4,17.5,21,84
1691,0,-0.5,30,85
1692,1,1.5,29,85
1693,2,1.0,28,85
1694,3,0.5,27,85
1695,4,2.5,26,85
1696,5,4.5,25,85
1697,6,6.5,24,85
1698,7,6.0,23,85
1699,8,5.5,22,85
1700,9,7.5,21,85
1701,10,9.5,20,85
1702,11,9.0,19,85
1703,12,11.0,18,85
1704,13,10.0,17,85
1705,14,9.5,16,85
1706,15,9.0,15,85
1707,16,11.0,14,85
1708,17,10.5,13,85
1709,18,12.5,12,85
1710,19,12.0,11,85
1711,20,24.0,10,85
1712,0,2.0,35,86
1713,1,4.0,34,86
1714,2,3.5,33,86
1715,3,3.0,32,86
1716,4,5.0,31,86
1717,5,7.0,30,86
1718,6,6.5,29,86
1719,7,8.5,28,86
1720,8,8.0,27,86
1721,9,8.0,26,86
1722,10,7.5,25,86
1723,11,9.5,24,86
1724,12,9.0,23,86
1725,13,8.5,22,86
1726,14,10.5,21,86
1727,15,10.0,20,86
1728,16,12.0,19,86
1729,17,11.5,18,86
1730,18,11.0,17,86
1731,19,13.0,16,86
1732,20,12.5,15,86
1733,21,14.5,14,86
1734,22,14.0,13,86
1735,23,13.5,12,86
1736,24,13.5,11,86
1737,25,13.0,10,86
1738,26,12.5,9,86
1739,27,12.5,8,86
1740,28,12.0,7,86
1741,29,12.0,6,86
1742,30,11.5,5,86
1743,31,11.5,4,86
1744,32,10.5,3,86
1745,33,12.5,2,86
1746,34,12.0,1,86
1747,35,11.5,0,86
1748,0,0.0,20,87
1749,1,-0.5,19,87
1750,2,-1.0,18,87
1751,3,1.0,17,87
1752,4,1.0,16,87
1753,5,0.5,15,87
1754,6,0.0,14,87
1755,7,-0.5,13,87
1756,8,-1.0,12,87
1757,9,-1.5,11,87
1758,10,-2.0,10,87
1759,11,-2.5,9,87
1760,12,-3.0,8,87
1761,13,-1.0,7,87
1762,14,-1.5,6,87
1763,15,0.5,5,87
1764,16,2.5,4,87
1765,17,4.5,3,87
1766,18,4.0,2,87
1767,19,3.0,1,87
1768,20,2.5,0,87
1769,0,2.0,20,88
1770,1,1.0,19,88
1771,2,1.0,18,88
1772,3,1.0,17,88
1773,4,1.0,16,88
1774,5,0.5,15,88
1775,6,0.5,14,88
1776,7,2.5,13,88
1777,8,2.5,12,88
1778,9,4.5,11,88
1779,10,6.5,10,88
1780,11,6.0,9,88
1781,12,5.5,8,88
1782,13,5.5,7,88
1783,14,7.5,6,88
1784,15,6.5,5,88
1785,16,8.5,4,88
1786,17,10.5,3,88
1787,18,10.5,2,88
1788,19,10.5,1,88
1789,20,12.5,0,88
1790,0,-0.5,30,89
1791,1,-1.0,29,89
1792,2,1.0,28,89
1793,3,0.5,27,89
1794,4,2.5,26,89
1795,5,4.5,25,89
1796,6,4.0,24,89
1797,7,4.0,23,89
1798,8,3.5,22,89
1799,9,5.5,21,89
1800,10,7.5,20,89
1801,11,6.5,19,89
1802,12,6.0,18,89
1803,13,5.5,17,89
1804,14,7.5,16,89
1805,15,7.0,15,89
1806,16,6.5,14,89
1807,17,8.5,13,89
1808,18,8.0,12,89
1809,19,8.0,11,89
1810,20,10.0,10,89
1811,21,9.5,9,89
1812,22,9.5,8,89
1813,23,9.0,7,89
1814,24,11.0,6,89
1815,25,13.0,5,89
1816,26,15.0,4,89
1817,27,17.0,3,89
1818,28,19.0,2,89
1819,29,31.0,1,89
1820,0,2.0,50,90
1821,1,4.0,49,90
1822,2,6.0,48,90
1823,3,5.5,47,90
1824,4,7.5,46,90
1825,5,7.0,45,90
1826,6,6.5,44,90
1827,7,8.5,43,90
1828,8,10.5,42,90
1829,9,10.0,41,90
1830,10,12.0,40,90
1831,11,11.5,39,90
1832,12,10.5,38,90
1833,13,10.0,37,90
1834,14,12.0,36,90
1835,15,14.0,35,90
1836,16,16.0,34,90
1837,17,15.5,33,90
1838,18,15.0,32,90
1839,19,17.0,31,90
1840,20,19.0,30,90
1841,21,21.0,29,90
1842,22,20.5,28,90
1843,23,22.5,27,90
1844,24,34.5,26,90
1845,0,2.0,35,91
1846,1,4.0,34,91
1847,2,3.5,33,91
1848,3,2.5,32,91
1849,4,1.5,31,91
1850,5,1.0,30,91
1851,6,3.0,29,91
1852,7,5.0,28,91
1853,8,7.0,27,91
1854,9,6.5,26,91
1855,10,8.5,25,91
1856,11,10.5,24,91
1857,12,10.0,23,91
1858,13,9.5,22,91
1859,14,11.5,21,91
1860,15,13.5,20,91
1861,16,13.0,19,91
1862,17,15.0,18,91
1863,18,17.0,17,91
1864,19,19.0,16,91
1865,20,31.0,15,91
1866,0,2.0,35,92
1867,1,4.0,34,92
1868,2,3.5,33,92
1869,3,5.5,32,92
1870,4,7.5,31,92
1871,5,7.0,30,92
1872,6,7.0,29,92
1873,7,9.0,28,92
1874,8,11.0,27,92
1875,9,10.5,26,92
1876,10,12.5,25,92
1877,11,14.5,24,92
1878,12,16.5,23,92
1879,13,28.5,22,92
1880,0,2.0,25,93
1881,1,1.5,24,93
1882,2,3.5,23,93
1883,3,5.5,22,93
1884,4,17.5,21,93
1885,0,2.0,50,94
1886,1,1.5,49,94
1887,2,3.5,48,94
1888,3,5.5,47,94
1889,4,7.5,46,94
1890,5,7.0,45,94
1891,6,6.5,44,94
1892,7,8.5,43,94
1893,8,10.5,42,94
1894,9,10.5,41,94
1895,10,12.5,40,94
1896,11,12.0,39,94
1897,12,14.0,38,94
1898,13,13.5,37,94
1899,14,12.5,36,94
1900,15,24.5,35,94
1901,0,2.0,20,95
1902,1,1.5,19,95
1903,2,1.0,18,95
1904,3,3.0,17,95
1905,4,5.0,16,95
1906,5,7.0,15,95
1907,6,6.5,14,95
1908,7,8.5,13,95
1909,8,8.0,12,95
1910,9,7.5,11,95
1911,10,9.5,10,95
1912,11,11.5,9,95
1913,12,11.0,8,95
1914,13,13.0,7,95
1915,14,15.0,6,95
1916,15,17.0,5,95
1917,16,19.0,4,95
1918,17,18.5,3,95
1919,18,20.5,2,95
1920,19,22.5,1,95
1921,20,24.5,0,95
1922,0,2.0,35,96
1923,1,1.5,34,96
1924,2,1.0,33,96
1925,3,3.0,32,96
1926,4,5.0,31,96
1927,5,7.0,30,96
1928,6,6.5,29,96
1929,7,6.0,28,96
1930,8,8.0,27,96
1931,9,10.0,26,96
1932,10,12.0,25,96
1933,11,14.0,24,96
1934,12,13.5,23,96
1935,13,13.5,22,96
1936,14,13.0,21,96
1937,15,15.0,20,96
1938,16,17.0,19,96
1939,17,16.5,18,96
1940,18,18.5,17,96
1941,19,20.5,16,96
1942,20,20.5,15,96
1943,21,22.5,14,96
1944,22,34.5,13,96
1945,0,2.0,35,97
1946,1,4.0,34,97
1947,2,6.0,33,97
1948,3,5.5,32,97
1949,4,5.0,31,97
1950,5,7.0,30,97
1951,6,9.0,29,97
1952,7,11.0,28,97
1953,8,13.0,27,97
1954,9,12.5,26,97
1955,10,14.5,25,97
1956,11,16.5,24,97
1957,12,18.5,23,97
1958,13,20.5,22,97
1959,14,32.5,21,97
1960,0,2.0,30,98
1961,1,4.0,29,98
1962,2,6.0,28,98
1963,3,8.0,27,98
1964,4,10.0,26,98
1965,5,22.0,25,98
1966,0,2.0,20,99
1967,1,4.0,19,99
1968,2,3.5,18,99
1969,3,5.5,17,99
1970,4,7.5,16,99
1971,5,9.5,15,99
1972,6,11.5,14,99
1973,7,11.0,13,99
1974,8,11.0,12,99
1975,9,13.0,11,99
1976,10,15.0,10,99
1977,11,17.0,9,99
1978,12,16.5,8,99
1979,13,18.5,7,99
1980,14,20.5,6,99
1981,15,22.5,5,99
1982,16,34.5,4,99
1983,0,2.0,20,100
1984,1,4.0,19,100
1985,2,3.5,18,100
1986,3,5.5,17,100
1987,4,7.5,16,100
1988,5,9.5,15,100
1989,6,11.5,14,100
1990,7,23.5,13,100
